Unnamed: 0,ref,city,departement,region,titre,type,living_area_m2,lot_size_m2,nb_room,nb_bedroom,pool,cellar,garage,output
3702,/fr/properties/12599a-107125btu33.htm,Bordeaux,Gironde,Aquitaine,"Appartement fabuleux au coeur du quartier Vieux-Bordeaux. 2 chambres, 1 Sde avec une grande pièce de",appartement,67.0,,,2.0,False,False,False,420000
3703,/fr/properties/45031a-0067.htm,Saint-Palais,Pyrénées-Atlantiques,Aquitaine,Belle villa traditionnelle basque sur les coteaux de St Palais,villa,139.0,2000.0,5.0,4.0,False,False,True,289000
3704,/fr/properties/79073a-25345.htm,Domme,Dordogne,Aquitaine,Maison en pierre à rénover,maison,63.0,3986.0,3.0,,False,False,False,49000
3705,/fr/properties/44945a-m708.htm,Soorts-Hossegor,Landes,Aquitaine,"Hossegor, Centre Ville, Lac, Et Mer A Pied",autre,225.0,1493.0,11.0,5.0,False,False,False,2100000
3706,/fr/properties/31214a-28347253.htm,Montpon-Ménestérol,Dordogne,Aquitaine,Maison,maison,111.0,2574.0,5.0,4.0,False,False,True,169500
3707,/fr/properties/20609a-5956.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,Villa traditionnelle en Bordure de Lot à Villeneuve sur Lot,villa,170.0,716.0,8.0,4.0,False,False,False,199000
3708,/fr/properties/19931a-4334lp.htm,Estillac,Lot-et-Garonne,Aquitaine,Maison de Maître,maison,296.0,4832.0,9.0,6.0,False,False,False,370000
3709,/fr/properties/13787a-2099.htm,Monflanquin,Lot-et-Garonne,Aquitaine,"Ferme restaurée avec gîte mitoyen, grand jardin et piscine naturelle",autre,346.0,10600.0,,5.0,False,False,False,577500
3710,/fr/properties/93698.htm,Thiviers,Dordogne,Aquitaine,Belle maison écologique,maison,153.0,4000.0,6.0,3.0,False,False,True,295000
3711,/fr/properties/31724a-2249.htm,Saint-Agne,Dordogne,Aquitaine,Bergerac Est,autre,270.0,14800.0,8.0,6.0,True,False,False,398000
3712,/fr/properties/51615a-3187.htm,Biarritz,Pyrénées-Atlantiques,Aquitaine,Biarritz - Milady,autre,32.0,,2.0,,False,False,False,270000
3713,/fr/properties/13311a-3300914798.htm,Saint-Christoly-Médoc,Gironde,Aquitaine,Maison,maison,152.0,,3.0,2.0,False,False,False,99900
3714,/fr/properties/44914a-44940.htm,Agen,Lot-et-Garonne,Aquitaine,Superbe Maison D'architecte - Piscine - Terrain - Garage,maison,155.0,1200.0,6.0,4.0,True,True,False,520000
3715,/fr/properties/66377a-4337aavl.htm,Casseneuil,Lot-et-Garonne,Aquitaine,Maison Casseneuil 6 pièce(s),maison,116.0,621.0,6.0,4.0,False,False,False,136842
3716,/fr/properties/2756a-28352040.htm,Bourg,Gironde,Aquitaine,Maison,maison,50.0,672.0,3.0,2.0,False,False,False,78000
3717,/fr/properties/20949a-s2289.htm,Brantôme,Dordogne,Aquitaine,Belle maison de charme piscine,maison,450.0,696.0,14.0,5.0,True,False,False,1365000
3718,/fr/properties/35979a-640251097.htm,Biarritz,Pyrénées-Atlantiques,Aquitaine,"Biarritz centre, grand appartement / maison avec terrasse à vendre dans maison de caractère des anné",appartement,206.0,2300.0,6.0,5.0,False,False,True,1200000
3719,/fr/properties/60297a-450varrow.htm,Saint-Paul,Gironde,Aquitaine,A Vendre Maison Ancienne A Renover Avec Jardin Et Dependances,maison,122.0,2260.0,4.0,2.0,False,False,True,87000
3720,/fr/properties/56956a-532.htm,Andernos-les-Bains,Gironde,Aquitaine,Terrain Constructible de 350m2,terrain,350.0,350.0,,,False,False,False,295000
3721,/fr/properties/2756a-28301670.htm,Saint-André-de-Cubzac,Gironde,Aquitaine,Maison,maison,190.0,450.0,2.0,,False,False,False,161000
3722,/fr/properties/93672.htm,Penne-d'Agenais,Lot-et-Garonne,Aquitaine,Manoir magnifiquement rénové avec 2 gîtes !,manoir,450.0,55000.0,17.0,6.0,True,True,True,730000
3723,/fr/properties/13185a-1365.htm,La Roque-Gageac,Dordogne,Aquitaine,Belle Maison En Pierre Avec Piscine,maison,170.0,4000.0,8.0,6.0,False,False,False,265800
3724,/fr/properties/20949a-s2482.htm,Piégut-Pluviers,Dordogne,Aquitaine,Grande Maison de ville,maison,190.0,557.0,8.0,4.0,False,False,False,98500
3725,/fr/properties/20762a-3413206.htm,Vendays-Montalivet,Gironde,Aquitaine,Villa composé de 4 appartements Montalivet (33930) Gironde,villa,270.0,890.0,15.0,10.0,False,False,False,750000
3726,/fr/properties/18000a-204305.htm,Urdos,Pyrénées-Atlantiques,Aquitaine,Vallee D'aspe - Exclusivite - Maison Bon Etat De 88 M² -,maison,88.0,786.0,3.0,2.0,False,False,False,95000
3727,/fr/properties/67925a-716575.htm,Saint-Martin-de-Seignanx,Landes,Aquitaine,Vente Maison/villa 9 pièces,autre,277.0,2000.0,9.0,5.0,False,False,False,595000
3728,/fr/properties/20762a-3409698.htm,Langon,Gironde,Aquitaine,Moulin en pierre du Xvi siècle proche Langon (33210),autre,300.0,36000.0,9.0,6.0,False,False,False,735000
3729,/fr/properties/79044a-25338dsg.htm,Sarlat-la-Canéda,Dordogne,Aquitaine,Château du 19 ème sur un parc clos et paysagé près de Sarlat en Périgord,autre,700.0,120000.0,20.0,9.0,True,False,False,1060000
3730,/fr/properties/3739a-73332.htm,Miramont-de-Guyenne,Lot-et-Garonne,Aquitaine,"Surprenante maison de ville avec beau parc, 4 ch, 3 sdb, ...",maison,165.0,1309.0,,4.0,False,False,False,198000
3731,/fr/properties/30619a-122376cl.htm,Siest,Landes,Aquitaine,Terrain 0 pièces,terrain,,1550.0,,,False,False,False,70000
3732,/fr/properties/20762a-mdh2019biarritz.htm,Biarritz,Pyrénées-Atlantiques,Aquitaine,Studio appartement proche centre et plage Biarritz (64200),appartement,22.0,,2.0,,False,False,False,176000
3733,/fr/properties/55678a-pa695.htm,Bruges,Gironde,Aquitaine,Maison d'architecte Bruges Centre,maison,194.0,710.0,7.0,5.0,True,False,True,1003000
3734,/fr/properties/66377a-3668aakm.htm,Agen,Lot-et-Garonne,Aquitaine,"A 20 min d'Agen , propriété en pierre d'environ 300 m² avec piscine et dépendances",autre,304.0,9562.0,10.0,5.0,True,True,True,604200
3735,/fr/properties/76221a-7961-STC.htm,Mouzens,Dordogne,Aquitaine,"Maison en pierre, 5 minutes des commodités",maison,198.0,600.0,8.0,4.0,False,False,True,247250
3736,/fr/properties/159051a-704387.htm,Bordeaux,Gironde,Aquitaine,Vente Appartement 4 pièces,appartement,82.0,,4.0,3.0,False,False,False,335000
3737,/fr/properties/38988a-209.htm,La Chapelle-Aubareil,Dordogne,Aquitaine,"Maison de plain pied de 4 chambres, très confortable, dépendance, double chauffage, bon emplacement.",maison,164.0,3000.0,7.0,4.0,False,False,False,270000
3738,/fr/properties/6677a-mm479.htm,Bergerac,Dordogne,Aquitaine,Château romantique de conte de fées sur 11 Ha,autre,350.0,113800.0,,6.0,False,False,False,1450000
3739,/fr/properties/30619a-122555cl.htm,Siest,Landes,Aquitaine,Terrain 0 pièces,terrain,,1500.0,,,False,False,False,72000
3740,/fr/properties/52651a-3401824.htm,Lamonzie-Montastruc,Dordogne,Aquitaine,Propriété - Lamonzie Montastruc,autre,2.0,,,3.0,True,False,False,690000
3741,/fr/properties/671a-r1094.htm,Villeréal,Lot-et-Garonne,Aquitaine,Jolie maison en pierre,maison,97.0,571.0,5.0,2.0,False,False,False,203000
3742,/fr/properties/20949a-s2483.htm,Champagnac-de-Belair,Dordogne,Aquitaine,Belle maison récente,maison,150.0,842.0,5.0,,False,False,False,175900
3743,/fr/properties/13319a-5444.htm,Beaugas,Lot-et-Garonne,Aquitaine,"Propriete De Caractere Au Centre D'un Ecrin De Verdure De Trois Hectares Paysager Avec Un Etang, Gît",autre,445.0,31400.0,11.0,7.0,False,False,False,630000
3744,/fr/properties/29313a-28280042.htm,Biarritz,Pyrénées-Atlantiques,Aquitaine,Appartement,appartement,,,4.0,3.0,False,True,True,1080000
3745,/fr/properties/158025a-830031294513.htm,Périgueux,Dordogne,Aquitaine,"Rare Chartreuse, proche de Périgueux, sur un terrain d'environ 3,5 ha",terrain,367.0,34600.0,11.0,8.0,False,False,True,780000
3746,/fr/properties/54977a-715-lacle.htm,Agen,Lot-et-Garonne,Aquitaine,"Vente maison de ville 3 pièces, Agen",maison,55.0,,3.0,2.0,False,False,False,95000
3747,/fr/properties/20773a-3125.htm,La Coquille,Dordogne,Aquitaine,Local Commercial,autre,590.0,,,,False,False,False,88000
3748,/fr/properties/34476a-30131.htm,Tournon-d'Agenais,Lot-et-Garonne,Aquitaine,Propriété d'agrément idéale pour amateurs de chevaux,autre,400.0,115000.0,7.0,5.0,False,False,False,630000
3749,/fr/properties/59694a-716144.htm,Sauvagnon,Pyrénées-Atlantiques,Aquitaine,Vente Maison/villa 5 pièces,autre,140.0,2078.0,5.0,4.0,False,False,False,245000
3750,/fr/properties/68846a-g463.htm,Sainte-Foy-la-Grande,Gironde,Aquitaine,Maison de Maitre Style Art Deco - 33220 Sainte Foy la Grande,maison,380.0,500.0,8.0,5.0,False,False,True,499000
3751,/fr/properties/31214a-28234988.htm,Saint-André-de-Double,Dordogne,Aquitaine,Maison,maison,92.0,1400.0,5.0,3.0,False,False,True,54500
3752,/fr/properties/20773a-3129.htm,La Coquille,Dordogne,Aquitaine,Jolie Maison En Bon Etat Proche Des Commerces,maison,135.0,2300.0,6.0,3.0,False,False,True,160000
3753,/fr/properties/158025a-830032950510.htm,Périgueux,Dordogne,Aquitaine,"Propriété d'exception, avec piscine, sur 2.4 hectares, sans vis à vis, à 15 mns de Périgueux",autre,522.0,24100.0,12.0,10.0,True,True,True,480000
3754,/fr/properties/38747a-sf1708.htm,Terrasson-Lavilledieu,Dordogne,Aquitaine,Studio de 28 M2 avec terrasse à Terrasson,autre,28.0,,,,False,False,True,34000
3755,/fr/properties/21694a-dep0495.htm,Les Eyzies-de-Tayac-Sireuil,Dordogne,Aquitaine,Calme absolu pour cette maison de 3 chambres sur 5240m² de terrain,maison,130.0,5240.0,4.0,3.0,False,False,False,227900
3756,/fr/properties/46319a-715366.htm,Bègles,Gironde,Aquitaine,Vente Maison/villa 4 pièces,autre,100.0,150.0,4.0,3.0,False,False,False,359000
3757,/fr/properties/158025a-830036766307.htm,Périgueux,Dordogne,Aquitaine,"Beau plain pied, terrain arboré de 14673 m², proche commodités",terrain,212.0,14700.0,6.0,4.0,True,False,True,399000
3758,/fr/properties/35979a-640251138.htm,Bidart,Pyrénées-Atlantiques,Aquitaine,A Vendre Bidart Belle Maison Contemporaine Avec Piscine Et Vue Montagne,maison,280.0,3270.0,7.0,5.0,True,False,True,1800000
3759,/fr/properties/2756a-28234573.htm,Saint-André-de-Cubzac,Gironde,Aquitaine,Maison,maison,260.0,880.0,7.0,4.0,True,False,False,514000
3760,/fr/properties/30412a-122534rr.htm,Sauvagnon,Pyrénées-Atlantiques,Aquitaine,Maison/Villa 5 pièces,autre,114.0,2000.0,5.0,3.0,False,True,True,215000
3761,/fr/properties/43556a-715951.htm,Labenne,Landes,Aquitaine,Vente Maison/villa 4 pièces,autre,104.0,925.0,4.0,3.0,False,False,False,376000
3762,/fr/properties/60936a-713914.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,Vente Maison/villa 7 pièces,autre,260.0,2100.0,7.0,5.0,False,False,False,270000
3763,/fr/properties/18422a-830033894266.htm,Bordeaux,Gironde,Aquitaine,Bordeaux Hyper Centre St Pierre,autre,80.0,,3.0,2.0,False,False,False,488000
3764,/fr/properties/24813a-1237.htm,Sarlat-la-Canéda,Dordogne,Aquitaine,Château familial du Xix ème siècle,autre,500.0,28000.0,15.0,9.0,True,False,False,1145000
3765,/fr/properties/31214a-28234847.htm,Beleymas,Dordogne,Aquitaine,Maison,maison,110.0,2800.0,4.0,3.0,True,False,False,175000
3766,/fr/properties/1346a-wdan861.htm,Villeneuve-de-Marsan,Landes,Aquitaine,"Magnifique propriété Landaise datant du XVlllème siècle avec 2,2 ha de parc arboré, étang et piscine",autre,363.0,22100.0,,,False,False,False,832000
3767,/fr/properties/158025a-830032481412.htm,Périgueux,Dordogne,Aquitaine,"Très belle villa d'architecte, de type 6, prestations haut de gamme, environnement privilégié, à 10",villa,233.0,7764.0,6.0,4.0,True,False,True,577000
3768,/fr/properties/68846a-g269.htm,Sainte-Foy-la-Grande,Gironde,Aquitaine,Maison de Maitre - Centre Ville Sainte Foy la Grande 33220,maison,200.0,600.0,6.0,4.0,False,False,True,305000
3769,/fr/properties/78421a-vm412-gitese.htm,Sauveterre-de-Guyenne,Gironde,Aquitaine,Demeure Bourgeoise 280 m² Piscine,autre,278.0,3300.0,10.0,5.0,True,False,True,327050
3770,/fr/properties/18000a-204306.htm,Oloron-Sainte-Marie,Pyrénées-Atlantiques,Aquitaine,Proximite Oloron - Maison En Pierres A Finir De Renover -,maison,85.0,457.0,3.0,2.0,False,False,False,136500
3771,/fr/properties/34476a-30133.htm,Penne-d'Agenais,Lot-et-Garonne,Aquitaine,Propriété rurale avec 9 ha ( irrigable ),autre,152.0,89300.0,7.0,4.0,False,False,False,399000
3772,/fr/properties/18422a-830039997247.htm,Bordeaux,Gironde,Aquitaine,Appartement/Immeuble Bordeaux Saint Jean,autre,100.0,,5.0,3.0,False,False,True,427000
3773,/fr/properties/48037a-122455ms.htm,Domme,Dordogne,Aquitaine,Maison/Villa 4 pièces,autre,70.0,653.0,4.0,2.0,False,False,True,138600
3774,/fr/properties/13313a-3301214795.htm,Pauillac,Gironde,Aquitaine,Immeuble,autre,,,4.0,2.0,False,False,False,86800
3775,/fr/properties/44945a-a391.htm,Biarritz,Pyrénées-Atlantiques,Aquitaine,"Biarritz Grande Plage, Vaste Appartement Vue Mer",appartement,171.0,,3.0,3.0,False,False,False,1170000
3776,/fr/properties/25836a-4226cr.htm,Agen,Lot-et-Garonne,Aquitaine,"Grande Maison À10min D'agen, 15 pièce(s) 296 m2",maison,296.0,1558.0,15.0,5.0,True,False,True,459900
3777,/fr/properties/44945a-m707.htm,Anglet,Pyrénées-Atlantiques,Aquitaine,Anglet - En Plein Cœur De Chiberta,autre,208.0,539.0,7.0,5.0,True,False,False,1260000
3778,/fr/properties/58840a-l329-101.htm,Soorts-Hossegor,Landes,Aquitaine,Appartement de Standing en Vefa à Hossegor,appartement,185.0,,4.0,3.0,False,False,False,1530000
3779,/fr/properties/31801a-per-2827-mfg.htm,Sarlat-la-Canéda,Dordogne,Aquitaine,Splendide chartreuse XVIIème en vallée de la Dordogne,autre,320.0,9130.0,11.0,5.0,False,False,False,1460000
3780,/fr/properties/31724a-2246.htm,Ginestet,Dordogne,Aquitaine,"Perigourdine, Avec Vue Et Piscine",autre,110.0,5676.0,5.0,3.0,True,False,False,223000
3781,/fr/properties/36235a-1004.htm,Neuffons,Gironde,Aquitaine,Sous Offre - Maison idéal gîtes et chambres d'hôtes - Neuffons,maison,380.0,5559.0,9.0,6.0,True,True,False,385080
3782,/fr/properties/93639.htm,Rouffignac-Saint-Cernin-de-Reilhac,Dordogne,Aquitaine,Bungalow en Dordogne France à vendre,autre,90.0,5500.0,4.0,3.0,False,False,True,165000
3783,/fr/properties/31785a-bia-1645-pd.htm,Hélette,Pyrénées-Atlantiques,Aquitaine,"Maison à vendre à Helette, pays basque intérieur, à 40 minutes de Biarritz",maison,300.0,6638.0,10.0,7.0,False,False,False,780000
3784,/fr/properties/671a-r1095.htm,Villeréal,Lot-et-Garonne,Aquitaine,Grande maison de campagne,maison,262.0,53000.0,11.0,5.0,True,False,False,525000
3785,/fr/properties/13185a-1364.htm,La Roque-Gageac,Dordogne,Aquitaine,"Maison de 130m² sur 3600m² de terrain, salle à manger, séjour/cheminée, cuisine équipée, 3 chambres,",maison,130.0,3608.0,6.0,4.0,False,False,False,265000
3786,/fr/properties/52387a-658_19.htm,Abidos,Pyrénées-Atlantiques,Aquitaine,Maison Abidos 4 pièce(s) 145 m2,maison,145.0,2537.0,4.0,3.0,False,False,True,234000
3787,/fr/properties/14664a-4292.htm,Saint-Geniès,Dordogne,Aquitaine,Appartement triplex 186 m² avec piscine,appartement,186.0,,5.0,5.0,False,False,False,161000
3788,/fr/properties/564a-v17476.htm,Blaye,Gironde,Aquitaine,Maison 7 pièces 224 m²,maison,224.0,907.0,7.0,4.0,True,False,False,283500
3789,/fr/properties/32200a-fr402022.htm,Ustaritz,Pyrénées-Atlantiques,Aquitaine,Somptueuse Villa de 250 m2 limite Arcangues,villa,250.0,1500.0,7.0,5.0,True,True,True,799000
3790,/fr/properties/19483a-4688.htm,Blanquefort-sur-Briolance,Lot-et-Garonne,Aquitaine,Belle propriété équestre,autre,160.0,,7.0,4.0,True,False,True,494700
3791,/fr/properties/36235a-1002.htm,Sauveterre-de-Guyenne,Gironde,Aquitaine,Maison 3 chambres au coeur de Sauveterre de Guyenne,maison,110.0,190.0,5.0,3.0,False,False,True,181050
3792,/fr/properties/55957a-7178b.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,Maison En Pierre A Rénover Avec Grange,maison,90.0,5000.0,5.0,3.0,False,False,False,118000
3793,/fr/properties/52387a-674_19.htm,Mourenx,Pyrénées-Atlantiques,Aquitaine,Appartement Mourenx 3 pièce(s) 68.6 m2,appartement,69.0,,3.0,2.0,False,False,False,88000
3794,/fr/properties/25836a-4317crmajc.htm,Agen,Lot-et-Garonne,Aquitaine,"Agen Maison de ville avec extérieur, garage et T2 au rdc - 6 pièces",maison,141.0,192.0,6.0,4.0,False,False,True,288000
3795,/fr/properties/55957a-7243.htm,Saint-Maurin,Lot-et-Garonne,Aquitaine,Saint-Maurin Maison De Village En Pierre Et Sa Dependance,maison,195.0,676.0,6.0,3.0,False,False,False,147000
3796,/fr/properties/52652a-ag231-428mag.htm,Villamblard,Dordogne,Aquitaine,Maison Individuelle,maison,150.0,1138.0,6.0,3.0,False,False,False,139500
3797,/fr/properties/18000a-204300.htm,Oloron-Sainte-Marie,Pyrénées-Atlantiques,Aquitaine,Oloron - Tres Agreable Appartement Type T3 -,appartement,57.0,,3.0,2.0,False,False,False,75000
3798,/fr/properties/38925a-351DC351.htm,Montignac,Dordogne,Aquitaine,Ensemble périgourdin de 224 m² en pierres composé de deux maisons situation dominante,autre,224.0,56400.0,9.0,6.0,False,False,False,424000
3799,/fr/properties/14664a-4296.htm,Marcillac-Saint-Quentin,Dordogne,Aquitaine,Périgourdine à Marcillac-Saint-Quentin,autre,157.0,1477.0,6.0,4.0,False,True,False,211000
3800,/fr/properties/34430a-103094.htm,Lalinde,Dordogne,Aquitaine,Maison,maison,43.0,679.0,3.0,2.0,False,False,False,48000
3801,/fr/properties/58537a-v60004081.htm,Bordeaux,Gironde,Aquitaine,Local commercial de 49 m2 - Cession de droit au bail sur rue commerçante de Bordeaux,autre,49.0,,,,False,False,False,41800
3802,/fr/properties/72564a-8344-EY.htm,Montauriol,Lot-et-Garonne,Aquitaine,Gite Business à vendre,autre,627.0,84600.0,26.0,13.0,True,True,True,714000
3803,/fr/properties/29640a-3301214790.htm,Mérignac,Gironde,Aquitaine,Maison,maison,95.0,,4.0,3.0,False,False,False,335000
3804,/fr/properties/26469a-219196rmj.htm,La Réole,Gironde,Aquitaine,"Maison de maître, La Reole",maison,240.0,4023.0,11.0,7.0,False,False,True,136000
3805,/fr/properties/20773a-3127.htm,La Coquille,Dordogne,Aquitaine,Maison Proche Des Commerces,maison,90.0,1700.0,6.0,4.0,False,False,True,98000
3806,/fr/properties/68839a-31397.htm,Marmande,Lot-et-Garonne,Aquitaine,"8Km Marmande, villa avec piscine",villa,190.0,4610.0,7.0,4.0,True,False,False,259000
3807,/fr/properties/38925a-328DC328.htm,Montignac,Dordogne,Aquitaine,Magnifique ensemble périgourdin composé de deux maisons proche Montignac,autre,291.0,29600.0,14.0,7.0,True,True,False,738000
3808,/fr/properties/35223a-fr014376.htm,Langon,Gironde,Aquitaine,Langonnais Propriété d'agrément sur 7ha plus metairie.,autre,450.0,73100.0,14.0,7.0,True,True,False,630000
3809,/fr/properties/35382a-523.htm,Saint-Avit-Sénieur,Dordogne,Aquitaine,Maison PERIGOURDINE,maison,115.0,1916.0,6.0,4.0,False,False,False,181900
3810,/fr/properties/55756a-7042.htm,Penne-d'Agenais,Lot-et-Garonne,Aquitaine,"A Penne d'Agenais, en Lot-et-Garonne, très jolie villa de bonne facture des années 90 avec vue impre...",villa,120.0,2500.0,5.0,3.0,False,False,False,219000
3811,/fr/properties/27982a-1251SP.htm,Mauzac-et-Grand-Castang,Dordogne,Aquitaine,"For sale, in the Dordogne, near Lalinde, 4 bedroom property with garage",autre,140.0,5725.0,,5.0,False,True,True,154000
3812,/fr/properties/13185a-1363.htm,Carsac-Aillac,Dordogne,Aquitaine,Belle Propriété en pierre avec gîtes,autre,450.0,17900.0,14.0,8.0,False,False,False,624000
3813,/fr/properties/5725a-101413.htm,Paunat,Dordogne,Aquitaine,"Zeer rustige gelegen in de Perigord-Noir/Dordogne
Perigordiaans huis (300 m²) van het huis, 3 gaste",autre,300.0,53400.0,13.0,9.0,False,False,False,577500
3814,/fr/properties/72564a-8339.htm,Allemans-du-Dropt,Lot-et-Garonne,Aquitaine,Propriété d'investissement,autre,168.0,,9.0,4.0,False,False,False,141700
3815,/fr/properties/52652a-ag231-426.htm,Bergerac,Dordogne,Aquitaine,Maison De Ville,maison,210.0,430.0,11.0,5.0,False,True,True,285000
3816,/fr/properties/67032a-7501183375.htm,Bergerac,Dordogne,Aquitaine,Maison,maison,215.0,744.0,6.0,3.0,False,False,True,233000
3817,/fr/properties/93609.htm,Thiviers,Dordogne,Aquitaine,Paradis de la pêche dans un endroit isolé,autre,900.0,310000.0,18.0,8.0,False,False,True,2990000
3818,/fr/properties/13311a-3300914788.htm,Gaillan-en-Médoc,Gironde,Aquitaine,Maison,maison,152.0,,8.0,4.0,False,False,True,357000
3819,/fr/properties/55756a-7011.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,"A Villeneuve-Sur-Lot, dans un quartier calme du centre ville, secteur rive Gauche, proche de toutes ...",autre,,,,,False,False,False,245000
3820,/fr/properties/38925a-101IM101.htm,Montignac,Dordogne,Aquitaine,Idéal investisseur  Immeuble de 237 m²,autre,237.0,,9.0,,False,False,False,275600
3821,/fr/properties/29640a-3301214789.htm,Avensan,Gironde,Aquitaine,Maison,maison,125.0,806.0,4.0,3.0,False,False,False,281000
